PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,440,14.0,0.160,0.67,21.66,"45,050",2.7,14.17,16.83,21.14,25.04,31.01,"29,470","35,010","43,970","52,090","64,500",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-4051,Customer Service Representatives,detailed,"51,180",2.9,18.773,0.97,21.05,"43,780",0.8,12.51,15.82,19.68,24.99,31.09,"26,020","32,910","40,930","51,970","64,660",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-4061,"Eligibility Interviewers, Government Programs",detailed,"2,200",2.3,0.807,0.82,25.34,"52,710",1.6,19.09,21.59,25.60,28.99,31.04,"39,710","44,910","53,250","60,300","64,570",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-4071,File Clerks,detailed,"1,650",14.2,0.603,0.72,17.53,"36,460",1.9,11.22,12.35,16.81,21.36,26.20,"23,340","25,690","34,970","44,440","54,490",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,"2,520",6.6,0.925,0.52,14.33,"29,810",3.1,11.21,11.74,13.00,15.52,21.11,"23,320","24,430","27,050","32,290","43,910",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-4111,"Interviewers, Except Eligibility and Loan",detailed,"2,010",8.1,0.738,0.56,19.95,"41,500",1.7,14.15,16.52,19.21,23.17,27.31,"29,430","34,360","39,960","48,190","56,800",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-4121,"Library Assistants, Clerical",detailed,"1,670",5.7,0.614,0.93,16.13,"33,550",1.5,11.00,11.42,14.71,20.28,24.25,"22,890","23,760","30,590","42,170","50,450",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-4131,Loan Interviewers and Clerks,detailed,"1,780",9.4,0.653,0.41,20.68,"43,010",1.7,12.88,16.53,21.00,24.75,28.66,"26,790","34,380","43,690","51,470","59,610",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-4141,New Accounts Clerks,detailed,520,15.4,0.190,0.65,20.04,"41,670",3.4,14.84,16.82,19.68,23.15,26.52,"30,870","34,990","40,930","48,150","55,160",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-4151,Order Clerks,detailed,"2,220",14.3,0.814,0.69,18.83,"39,160",3.0,11.23,13.58,18.49,23.27,27.51,"23,360","28,240","38,470","48,410","57,220",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,"1,910",5.0,0.702,0.74,22.63,"47,070",1.2,14.65,17.89,22.21,27.41,31.41,"30,470","37,210","46,200","57,010","65,330",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-4171,Receptionists and Information Clerks,detailed,"15,850",3.5,5.814,0.82,15.58,"32,400",0.9,11.20,12.09,14.61,18.05,22.13,"23,300","25,160","30,380","37,540","46,030",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,"2,890",13.7,1.059,1.02,20.62,"42,880",4.9,11.52,13.83,20.97,27.09,29.86,"23,960","28,770","43,620","56,340","62,100",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-4199,"Information and Record Clerks, All Other",detailed,"1,310",7.9,0.481,0.42,22.34,"46,480",1.7,13.85,17.40,22.59,27.29,30.59,"28,800","36,190","46,990","56,770","63,630",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-5011,Cargo and Freight Agents,detailed,"1,170",8.9,0.429,0.68,20.82,"43,300",2.6,12.08,15.61,20.52,25.86,29.81,"25,130","32,470","42,690","53,790","62,000",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-5021,Couriers and Messengers,detailed,"1,610",11.1,0.591,1.10,15.82,"32,920",2.8,11.30,12.05,14.38,18.09,22.48,"23,510","25,060","29,910","37,630","46,760",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-5031,"Police, Fire, and Ambulance Dispatchers",detailed,"1,700",3.8,0.622,0.93,24.18,"50,290",2.0,16.81,20.08,23.22,28.00,33.70,"34,970","41,770","48,290","58,230","70,100",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,"2,990",7.6,1.096,0.79,21.59,"44,900",2.9,12.70,15.68,19.69,26.06,32.59,"26,410","32,610","40,950","54,200","67,780",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-5041,"Meter Readers, Utilities",detailed,430,17.5,0.158,0.66,29.20,"60,730",3.8,17.52,21.98,28.54,36.13,43.64,"36,440","45,730","59,360","75,140","90,770",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-5051,Postal Service Clerks,detailed,"1,590",0.0,0.584,1.00,24.61,"51,190",0.6,16.63,19.94,28.15,28.16,28.75,"34,590","41,470","58,560","58,570","59,790",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-5052,Postal Service Mail Carriers,detailed,"5,980",0.0,2.192,0.93,24.82,"51,620",0.6,16.07,18.48,28.77,28.78,28.78,"33,420","38,450","59,840","59,860","59,860",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,"2,120",0.0,0.778,0.99,24.40,"50,750",1.9,15.81,19.03,27.53,28.15,28.16,"32,880","39,580","57,260","58,560","58,570",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-5061,"Production, Planning, and Expediting Clerks",detailed,"4,580",3.3,1.678,0.71,26.96,"56,070",0.9,17.04,20.77,26.16,31.55,39.23,"35,450","43,200","54,410","65,630","81,600",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,"9,840",3.5,3.610,0.77,18.51,"38,500",0.9,11.97,14.33,17.68,22.10,26.71,"24,900","29,810","36,780","45,970","55,560",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-5081,Stock Clerks and Order Fillers,detailed,"38,460",3.1,14.105,0.98,14.56,"30,290",0.8,11.01,11.33,12.29,15.90,22.82,"22,890","23,570","25,560","33,080","47,470",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,610,10.5,0.223,0.44,20.80,"43,270",2.2,12.86,15.56,19.82,24.96,30.35,"26,760","32,360","41,230","51,920","63,130",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,"17,050",2.9,6.255,1.50,30.41,"63,260",0.9,19.71,24.11,29.90,36.48,41.88,"40,990","50,150","62,200","75,870","87,120",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-6012,Legal Secretaries,detailed,"3,090",6.2,1.132,0.87,26.67,"55,470",3.2,16.60,20.21,24.44,33.97,38.64,"34,530","42,040","50,840","70,660","80,370",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-6013,Medical Secretaries,detailed,"19,060",8.0,6.989,1.73,20.94,"43,550",1.1,15.19,17.01,20.04,24.25,29.03,"31,600","35,380","41,690","50,430","60,380",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"34,160",1.9,12.529,0.79,22.27,"46,310",1.3,14.12,17.41,21.96,26.98,30.73,"29,370","36,200","45,670","56,130","63,910",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-9011,Computer Operators,detailed,"1,110",12.7,0.407,1.43,25.33,"52,680",1.4,17.90,21.10,25.42,29.18,32.65,"37,240","43,900","52,880","60,690","67,920",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-9021,Data Entry Keyers,detailed,"2,590",13.6,0.951,0.75,18.24,"37,950",1.2,12.61,15.34,17.94,21.44,24.38,"26,220","31,910","37,310","44,600","50,720",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-9022,Word Processors and Typists,detailed,530,13.0,0.194,0.43,21.45,"44,610",2.9,15.72,17.91,21.32,24.36,29.09,"32,710","37,260","44,340","50,660","60,500",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-9031,Desktop Publishers,detailed,330,12.6,0.122,1.45,28.42,"59,120",3.4,19.54,23.03,27.47,32.87,41.54,"40,650","47,900","57,130","68,370","86,400",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-9041,Insurance Claims and Policy Processing Clerks,detailed,"4,190",9.2,1.538,0.79,22.77,"47,360",1.1,16.45,19.06,22.29,25.96,30.54,"34,220","39,630","46,370","53,990","63,520",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,"1,980",13.8,0.725,1.21,17.28,"35,940",2.2,12.03,13.51,16.52,20.29,23.98,"25,010","28,090","34,350","42,200","49,870",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-9061,"Office Clerks, General",detailed,"44,650",2.2,16.377,0.79,19.33,"40,220",1.0,11.47,14.04,18.02,23.11,28.87,"23,860","29,200","37,480","48,080","60,040",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-9071,"Office Machine Operators, Except Computer",detailed,"1,030",24.5,0.377,0.98,18.61,"38,700",4.5,12.43,14.14,17.52,22.43,27.92,"25,860","29,410","36,430","46,650","58,080",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-9081,Proofreaders and Copy Markers,detailed,300,15.7,0.109,1.36,20.01,"41,630",3.7,11.99,14.41,19.36,24.59,29.60,"24,940","29,980","40,260","51,150","61,570",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-9111,Statistical Assistants,detailed,580,14.3,0.211,2.98,29.23,"60,800",3.4,19.08,22.79,28.04,35.05,40.91,"39,690","47,400","58,330","72,910","85,090",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",43-9199,"Office and Administrative Support Workers, All Other",detailed,"2,370",10.4,0.869,0.59,23.97,"49,860",6.4,11.65,16.07,22.61,30.72,38.40,"24,230","33,430","47,030","63,900","79,880",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",45-0000,"Farming, Fishing, and Forestry Occupations",major,**,**,**,**,15.47,"32,180",3.3,11.01,11.44,13.56,17.55,24.13,"22,890","23,790","28,200","36,510","50,190",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,70,13.2,0.026,0.18,23.92,"49,750",3.8,16.09,20.13,23.21,27.98,33.96,"33,470","41,870","48,290","58,190","70,640",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",45-2041,"Graders and Sorters, Agricultural Products",detailed,**,**,**,**,12.67,"26,350",4.7,11.00,11.01,11.53,13.91,15.65,"22,890","22,900","23,970","28,940","32,560",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,370,15.3,0.137,0.07,13.95,"29,020",3.1,11.01,11.65,13.15,14.77,18.36,"22,900","24,230","27,360","30,710","38,200",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,120,25.3,0.044,0.18,14.40,"29,950",3.7,11.09,11.50,13.57,16.84,19.30,"23,060","23,930","28,230","35,020","40,150",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",45-4011,Forest and Conservation Workers,detailed,50,14.1,0.017,0.35,21.89,"45,540",5.8,11.01,16.80,24.29,27.69,29.62,"22,890","34,930","50,520","57,590","61,600",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-0000,Construction and Extraction Occupations,major,"92,730",2.2,34.009,0.85,30.20,"62,810",1.0,15.96,20.46,28.16,38.38,48.27,"33,190","42,550","58,570","79,820","100,400",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"8,980",4.7,3.295,0.84,40.40,"84,040",1.5,24.64,30.40,38.38,49.62,60.92,"51,250","63,220","79,830","103,200","126,710",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2011,Boilermakers,detailed,30,29.9,0.012,0.11,35.26,"73,350",7.6,23.24,27.20,33.44,42.80,51.87,"48,340","56,580","69,560","89,030","107,880",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2021,Brickmasons and Blockmasons,detailed,"1,040",27.3,0.382,0.84,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2022,Stonemasons,detailed,230,38.0,0.085,1.01,24.78,"51,530",7.9,13.95,18.01,25.51,29.22,35.65,"29,030","37,460","53,060","60,770","74,150",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2031,Carpenters,detailed,"13,120",5.5,4.814,0.99,29.69,"61,760",1.9,17.74,21.81,28.23,37.00,45.21,"36,910","45,350","58,710","76,970","94,040",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2041,Carpet Installers,detailed,450,20.2,0.166,0.91,30.38,"63,190",12.0,13.64,20.35,29.83,40.56,47.95,"28,370","42,330","62,040","84,370","99,740",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,100,18.5,0.037,0.44,28.25,"58,750",9.4,13.57,17.85,27.28,39.11,45.25,"28,230","37,130","56,750","81,350","94,120",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2043,Floor Sanders and Finishers,detailed,240,47.3,0.089,2.92,18.00,"37,440",11.8,11.31,11.76,16.61,21.65,27.99,"23,520","24,460","34,550","45,030","58,230",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2044,Tile and Marble Setters,detailed,830,23.4,0.305,1.12,28.63,"59,550",13.2,12.86,16.01,22.67,43.88,49.91,"26,740","33,290","47,160","91,270","103,820",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2051,Cement Masons and Concrete Finishers,detailed,"1,550",15.6,0.570,0.45,25.83,"53,720",6.4,12.87,16.47,24.02,32.10,44.43,"26,770","34,260","49,960","66,770","92,420",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2061,Construction Laborers,detailed,"14,860",5.6,5.449,0.81,25.80,"53,670",1.6,15.55,18.62,23.65,32.92,38.37,"32,350","38,730","49,180","68,460","79,810",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,670,22.8,0.244,0.70,29.72,"61,820",7.7,15.99,20.28,26.33,40.13,47.65,"33,260","42,190","54,760","83,480","99,110",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2072,Pile-Driver Operators,detailed,140,33.7,0.051,1.96,41.61,"86,540",4.1,28.90,39.62,43.83,47.52,49.73,"60,100","82,410","91,160","98,840","103,440",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,"4,790",12.6,1.756,0.69,33.13,"68,910",3.3,18.86,23.98,29.47,43.13,49.94,"39,230","49,880","61,300","89,720","103,870",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2081,Drywall and Ceiling Tile Installers,detailed,"1,110",35.0,0.407,0.60,22.81,"47,450",3.7,14.94,17.77,22.03,27.37,31.18,"31,080","36,950","45,830","56,930","64,860",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2082,Tapers,detailed,360,14.3,0.134,1.05,35.96,"74,790",5.9,21.13,27.20,38.70,45.73,49.14,"43,950","56,580","80,500","95,120","102,220",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2111,Electricians,detailed,"12,490",5.9,4.582,1.04,31.56,"65,640",2.5,16.53,23.37,30.36,39.77,48.28,"34,380","48,600","63,140","82,710","100,410",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2121,Glaziers,detailed,870,19.3,0.321,0.97,26.13,"54,350",5.4,14.18,16.65,21.93,35.74,46.44,"29,490","34,630","45,610","74,350","96,600",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,900,45.8,0.329,1.51,20.52,"42,690",3.7,15.63,16.68,18.41,22.88,28.63,"32,520","34,680","38,290","47,590","59,560",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2132,"Insulation Workers, Mechanical",detailed,270,43.3,0.100,0.57,36.98,"76,910",9.0,19.95,25.03,41.51,46.69,49.79,"41,490","52,060","86,350","97,110","103,560",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2141,"Painters, Construction and Maintenance",detailed,"3,360",8.4,1.233,0.79,24.06,"50,050",7.3,11.61,15.10,20.57,28.95,44.01,"24,150","31,400","42,800","60,210","91,530",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2151,Pipelayers,detailed,330,20.7,0.121,0.45,33.29,"69,250",6.9,19.01,23.94,32.98,39.67,52.84,"39,540","49,800","68,590","82,520","109,910",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,"9,660",7.0,3.541,1.18,32.84,"68,300",2.9,17.92,22.38,30.13,39.57,55.00,"37,270","46,560","62,680","82,310","114,400",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2161,Plasterers and Stucco Masons,detailed,**,**,**,**,29.87,"62,130",7.6,19.86,24.56,30.40,35.43,38.91,"41,300","51,090","63,220","73,690","80,930",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2171,Reinforcing Iron and Rebar Workers,detailed,110,37.3,0.041,0.31,33.17,"68,990",6.9,16.83,24.43,30.42,44.05,49.46,"35,010","50,820","63,280","91,620","102,870",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2181,Roofers,detailed,900,38.9,0.332,0.39,26.27,"54,640",12.6,14.10,17.93,23.18,32.32,45.16,"29,330","37,290","48,210","67,230","93,930",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2211,Sheet Metal Workers,detailed,"3,790",14.8,1.391,1.49,33.20,"69,050",3.2,18.05,23.23,33.19,44.07,48.08,"37,540","48,310","69,030","91,670","100,000",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2221,Structural Iron and Steel Workers,detailed,"1,270",19.4,0.466,0.89,33.50,"69,680",5.6,20.32,23.70,33.74,43.55,47.81,"42,270","49,290","70,180","90,590","99,440",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-2231,Solar Photovoltaic Installers,detailed,230,27.2,0.083,1.31,26.40,"54,920",3.1,16.02,20.93,26.81,30.44,36.03,"33,320","43,530","55,770","63,320","74,940",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,320,22.5,0.116,0.67,22.41,"46,610",8.7,13.25,15.69,20.12,28.93,36.34,"27,550","32,630","41,850","60,180","75,600",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-3012,Helpers--Carpenters,detailed,300,25.3,0.110,0.46,17.70,"36,820",8.7,11.08,13.07,15.76,18.39,33.87,"23,050","27,190","32,790","38,240","70,450",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-3013,Helpers--Electricians,detailed,"1,090",19.5,0.399,0.78,17.20,"35,770",5.4,11.70,13.35,16.71,20.89,23.37,"24,340","27,760","34,750","43,450","48,620",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,**,**,**,**,12.49,"25,990",7.2,11.20,11.50,11.98,12.70,14.82,"23,310","23,910","24,920","26,420","30,830",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,320,22.0,0.117,0.30,14.83,"30,840",5.1,11.00,11.14,13.87,16.87,19.43,"22,890","23,180","28,850","35,100","40,410",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-3016,Helpers--Roofers,detailed,90,20.7,0.033,0.50,15.00,"31,200",5.0,11.96,13.04,14.52,17.06,19.06,"24,880","27,120","30,200","35,490","39,640",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-3019,"Helpers, Construction Trades, All Other",detailed,130,27.5,0.046,0.28,18.19,"37,830",7.4,9.18,11.37,15.32,23.30,34.19,"19,100","23,650","31,860","48,470","71,110",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-4011,Construction and Building Inspectors,detailed,"1,670",4.8,0.611,0.88,33.06,"68,760",1.4,22.46,27.17,32.35,38.86,46.36,"46,710","56,520","67,290","80,840","96,430",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-4021,Elevator Installers and Repairers,detailed,690,21.1,0.255,1.48,43.80,"91,110",7.2,21.62,29.67,50.00,56.77,60.81,"44,970","61,710","104,000","118,070","126,480",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-4031,Fence Erectors,detailed,820,34.1,0.300,2.00,19.16,"39,850",7.8,12.87,14.55,17.38,21.54,27.95,"26,780","30,270","36,150","44,810","58,140",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-4041,Hazardous Materials Removal Workers,detailed,960,22.4,0.353,1.16,22.55,"46,910",4.8,15.46,17.56,20.98,24.99,31.34,"32,160","36,530","43,640","51,970","65,180",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-4051,Highway Maintenance Workers,detailed,"1,400",4.5,0.513,0.50,23.65,"49,180",1.7,16.85,20.58,23.62,27.64,30.59,"35,050","42,800","49,140","57,490","63,620",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,460,25.4,0.167,0.91,23.19,"48,230",5.4,15.50,18.56,22.81,27.35,32.45,"32,250","38,610","47,440","56,900","67,500",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-4090,Miscellaneous Construction and Related Workers,detailed,260,27.0,0.096,0.39,22.79,"47,410",6.4,11.83,16.02,22.29,29.21,35.17,"24,610","33,320","46,370","60,750","73,160",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-5021,"Earth Drillers, Except Oil and Gas",detailed,130,28.4,0.048,0.39,26.22,"54,530",4.4,17.10,21.26,26.71,30.49,36.31,"35,570","44,220","55,550","63,430","75,530",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,**,**,**,**,30.88,"64,220",6.2,21.72,26.08,30.17,36.31,41.69,"45,180","54,250","62,750","75,530","86,700",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-5051,"Rock Splitters, Quarry",detailed,50,17.5,0.017,0.55,19.62,"40,820",5.5,13.08,15.28,19.25,23.89,27.76,"27,210","31,770","40,040","49,690","57,730",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",47-5081,Helpers--Extraction Workers,detailed,70,27.1,0.025,0.23,16.67,"34,680",3.3,12.65,14.25,16.53,19.08,21.99,"26,300","29,640","34,390","39,680","45,740",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",49-0000,"Installation, Maintenance, and Repair Occupations",major,"75,350",2.2,27.635,0.71,27.07,"56,310",1.1,14.48,18.82,25.67,34.06,43.09,"30,120","39,150","53,390","70,840","89,620",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"7,220",3.4,2.647,0.82,35.94,"74,760",1.4,21.16,27.21,34.86,43.76,51.53,"44,020","56,610","72,500","91,020","107,180",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,"1,600",19.2,0.587,0.83,22.83,"47,480",2.5,14.50,18.51,21.91,26.19,31.00,"30,150","38,500","45,570","54,470","64,470",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,470,31.7,0.171,1.59,31.82,"66,180",5.1,19.61,23.94,32.84,38.51,45.27,"40,780","49,800","68,300","80,100","94,170",,
MA,71650,"Boston-Cambridge-Nashua, MA-NH",49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"2,690",16.3,0.986,0.60,36.21,"75,320",3.1,21.09,29.02,38.21,44.95,48.60,"43,880","60,370","79,480","93,490","101,080",,
